KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,HOME_VAL,EDUCATION,JOB,TRAVTIME,BLUEBOOK,TIF,CAR_TYPE,OLDCLAIM,CLM_FREQ,MVR_PTS,CAR_AGE,Yes,z_No,z_Highly Rural/ Rural,Commercial,Private,Highly Urban/ Urban,No,No_right,TARGET_AMT,Yes_right,Yes_sec,TARGET_FLA
0,40.0,0,10.379091353199804,71502.0,213441.0,1,8,20,5500.0,7,5,0.0,0,0,10.0,1,0,0,1,0,False,False,False,False,False,False,0
0,49.0,0,10.0,88937.0,276837.0,2,5,56,15290.0,1,0,0.0,0,0,18.0,1,0,0,0,1,False,False,False,False,False,False,0
0,44.0,1,14.0,81369.0,226959.0,0,8,52,13760.0,4,5,28499.0,2,5,1.0,1,0,1,0,1,False,False,False,False,False,False,0
0,34.0,1,11.0,82251.0,215483.0,2,3,46,10500.0,6,5,0.0,0,0,8.183399602385686,1,0,0,0,1,False,False,False,False,False,False,0
0,33.0,1,10.0,118861.0,270664.0,1,5,37,16690.0,4,0,0.0,0,0,7.0,1,0,1,0,1,False,False,False,False,False,False,0
0,47.0,0,0.0,60324.26537698413,0.0,3,1,42,13860.0,6,5,4451.0,2,0,13.0,1,0,0,0,1,False,False,False,False,False,False,0
0,61.0,0,11.0,44470.0,215628.0,1,5,53,12850.0,7,0,0.0,0,6,11.0,1,0,0,0,1,False,False,False,False,False,False,0
0,46.0,0,8.0,73872.0,245878.0,2,3,43,17550.0,10,5,0.0,0,3,16.0,1,0,1,0,1,False,False,False,False,False,False,0
0,54.0,0,15.0,43821.0,0.0,2,3,6,11770.0,1,0,0.0,0,2,15.0,0,1,0,0,1,False,False,False,False,False,False,0
0,52.0,0,13.0,41137.0,153217.67142857143,2,5,49,14080.0,6,0,0.0,0,0,15.0,1,0,1,0,1,False,False,False,False,False,False,0
0,29.0,3,10.0,30254.0,118302.0,4,8,30,18020.0,4,0,0.0,0,0,1.0,1,0,0,1,0,False,False,False,False,False,False,0
0,36.0,0,9.0,73430.0,235484.0,4,8,10,12440.0,4,0,33999.0,1,2,1.0,0,1,0,1,0,False,False,False,False,False,False,0
1,42.0,1,15.0,37586.0,120221.0,0,0,7,23390.0,1,1,4101.0,4,3,1.0,1,0,0,1,0,False,False,False,False,False,False,0
0,54.0,0,13.0,73985.0,242788.0,2,7,20,33190.0,6,1,0.0,0,2,18.0,1,0,0,1,0,False,False,False,False,False,False,0
0,57.0,0,14.0,40122.0,171054.0,3,3,37,11210.0,10,3,9171.0,1,7,15.0,0,1,0,0,1,False,False,False,False,False,False,0
0,45.0,0,13.0,16736.0,102335.0,0,0,44,7670.0,11,3,0.0,0,0,9.0,1,0,0,0,1,False,False,False,False,False,False,0
0,48.0,0,11.0,110915.0,350621.0,2,4,36,21290.0,4,0,0.0,0,0,14.0,1,0,0,0,1,False,False,False,False,False,False,0
0,49.0,0,10.0,138368.0,348250.0,1,4,37,20240.0,4,4,2758.0,1,4,1.0,0,1,0,0,1,False,False,False,False,False,False,0
0,47.0,0,2.0,55527.0,0.0,1,8,81,23470.0,1,2,0.0,0,1,11.0,0,1,1,1,0,False,False,False,False,False,False,0
0,57.0,0,14.0,154207.0,408267.0,3,1,38,36180.0,4,3,0.0,0,2,8.0,1,0,0,0,1,False,False,False,False,False,False,0
0,42.0,1,15.0,135276.0,332701.0,3,1,25,19230.0,1,4,0.0,0,0,13.0,1,0,0,0,1,False,False,False,False,False,False,0
0,50.0,0,7.0,26630.0,153217.67142857143,4,4,47,17290.0,6,0,0.0,0,0,6.0,0,1,0,0,1,False,False,False,False,False,False,0
0,63.0,0,13.0,157720.0,449806.0,3,1,19,23570.0,6,5,0.0,0,3,17.0,1,0,0,0,1,False,False,False,False,False,False,0
0,61.0,0,14.0,120074.0,0.0,3,1,17,8030.0,6,3,0.0,0,0,18.0,0,1,1,0,1,False,False,False,False,False,False,0
0,56.0,3,0.0,0.0,0.0,4,6,39,7420.0,6,5,5442.0,2,9,8.0,1,0,1,1,0,False,False,False,False,False,False,0
0,32.0,3,9.0,60324.26537698413,0.0,2,7,42,1500.0,6,3,27582.0,4,3,16.0,0,1,0,0,1,False,False,False,False,False,False,0
0,54.0,0,12.0,60324.26537698413,296150.0,3,4,22,18680.0,1,4,0.0,0,1,14.0,1,0,0,0,1,False,False,False,False,False,False,0
1,41.0,3,0.0,0.0,65293.0,4,2,42,1500.0,7,3,19425.0,1,1,1.0,1,0,0,0,1,False,False,False,False,False,False,0
0,53.0,0,0.0,0.0,134371.0,2,2,49,11450.0,4,2,0.0,0,4,16.0,1,0,1,0,1,False,False,False,False,False,False,0
0,47.0,0,13.0,47213.0,0.0,2,3,40,27260.0,5,4,1957.0,3,1,16.0,0,1,0,0,1,False,False,False,False,False,False,0
0,52.0,0,8.0,44432.0,149078.0,2,3,22,18100.0,6,4,0.0,0,0,13.0,0,1,0,0,1,False,False,False,False,False,False,0
0,50.0,0,11.0,17671.0,130075.0,0,0,81,8840.0,1,5,5787.0,1,1,1.0,1,0,0,0,1,False,False,False,False,False,False,0
0,52.0,0,10.0,146020.0,372705.0,3,7,40,21300.0,1,4,6730.0,2,3,13.0,0,1,0,1,0,False,False,False,False,False,False,0
0,53.0,0,9.0,103645.0,327281.0,3,7,30,17160.0,6,4,0.0,0,1,13.0,1,0,0,1,0,False,False,False,False,False,False,0
0,41.0,0,13.0,72146.0,153217.67142857143,4,8,38,17900.0,6,2,3736.0,2,0,6.0,1,0,0,1,0,False,False,False,False,False,False,0
2,42.0,2,15.0,161203.0,401918.0,3,4,36,5700.0,10,2,0.0,0,0,8.183399602385686,1,0,0,0,1,False,False,False,False,False,False,0
0,44.0,3,19.0,71292.0,245771.0,0,8,14,23570.0,5,5,0.0,0,0,1.0,1,0,0,0,1,False,False,False,False,False,False,0
0,47.0,0,10.0,59936.0,183741.0,4,4,6,12190.0,1,3,6856.0,3,3,9.0,0,1,0,0,1,False,False,False,False,False,False,0
0,49.0,0,9.0,60324.26537698413,153217.67142857143,4,8,43,8670.0,10,2,0.0,0,2,8.183399602385686,1,0,0,1,0,False,False,False,False,False,False,0
0,47.0,0,0.0,0.0,0.0,3,2,28,18040.0,6,3,0.0,0,6,10.0,0,1,0,1,0,False,False,False,False,False,False,0
0,42.0,0,10.0,60324.26537698413,0.0,1,0,63,20200.0,1,4,0.0,0,1,10.0,0,1,0,0,1,False,False,False,False,False,False,0
0,46.0,0,10.0,70307.0,226429.0,1,8,36,8870.0,4,3,0.0,0,0,10.0,1,0,0,1,0,False,False,False,False,False,False,0
1,42.0,3,12.0,35933.0,148959.0,0,0,5,7240.0,1,5,0.0,0,0,5.0,1,0,0,0,1,False,False,False,False,False,False,0
0,40.0,0,9.0,28747.0,149708.0,2,3,55,10520.0,3,0,0.0,0,1,12.0,0,1,0,0,1,False,False,False,False,False,False,0
0,51.0,0,16.0,60324.26537698413,165641.0,1,5,7,34180.0,6,0,0.0,0,2,14.0,1,0,0,0,1,False,False,False,False,False,False,0
0,55.0,0,10.0,20046.0,154672.0,2,4,57,5300.0,3,5,0.0,0,2,20.0,1,0,0,0,1,False,False,False,False,False,False,0
0,53.0,1,10.0,37172.0,195043.0,4,8,5,10520.0,10,5,0.0,0,1,1.0,0,1,0,1,0,False,False,False,False,False,False,0
0,41.0,0,6.0,30676.0,150713.0,4,0,26,5600.0,6,0,0.0,0,1,9.0,1,0,1,0,1,False,False,False,False,False,False,0
0,47.0,0,7.0,60324.26537698413,234317.0,1,0,37,4210.0,6,0,0.0,0,0,7.0,0,1,1,0,1,False,False,False,False,False,False,0
0,54.0,0,13.0,25929.0,187573.0,0,0,5,9490.0,6,2,0.0,0,2,7.0,1,0,1,1,0,False,False,False,False,False,False,0
0,46.0,0,10.0,10720.0,0.0,4,6,16,8510.0,1,5,0.0,0,0,11.0,0,1,1,0,1,False,False,False,False,False,False,0
0,63.0,0,12.0,42862.0,0.0,4,5,17,7800.0,11,3,0.0,0,0,1.0,0,1,0,0,1,False,False,False,False,False,False,0
0,23.0,3,13.0,16193.0,0.0,4,0,36,7290.0,7,0,0.0,0,3,1.0,0,1,0,0,1,False,False,False,False,False,False,0
0,38.0,0,13.0,146981.0,384011.0,1,5,46,21900.0,7,2,0.0,0,0,6.0,1,0,0,0,1,False,False,False,False,False,False,0
0,44.0,0,11.0,42275.0,190963.0,4,8,34,11330.0,6,2,0.0,0,0,1.0,1,0,0,1,0,False,False,False,False,False,False,0
0,47.0,0,13.0,113356.0,380945.0,2,7,9,16580.0,6,2,0.0,0,0,16.0,1,0,1,1,0,False,False,False,False,False,False,0
0,29.0,1,12.0,95884.0,0.0,1,8,16,31520.0,4,0,4394.0,1,5,11.0,0,1,0,1,0,False,False,False,False,False,False,0
0,43.0,0,14.0,54067.0,168626.0,0,8,5,6910.0,6,2,7076.0,4,0,1.0,1,0,0,1,0,False,False,False,False,False,False,0
0,54.0,0,14.0,60324.26537698413,293118.0,1,8,27,33200.0,7,5,0.0,0,1,7.0,1,0,0,1,0,False,False,False,False,False,False,0
0,66.0,0,8.0,47667.0,179034.0,1,5,11,14500.0,3,3,0.0,0,2,12.0,1,0,0,0,1,False,False,False,False,False,False,0
0,39.0,0,11.0,80021.0,264048.0,1,8,41,9500.0,10,2,7014.0,3,3,13.0,0,1,0,1,0,False,False,False,False,False,False,0
0,45.0,0,12.0,103249.0,153217.67142857143,2,7,6,31920.0,1,1,0.0,0,0,13.0,0,1,0,1,0,False,False,False,False,False,False,0
0,62.0,0,10.379091353199804,0.0,0.0,0,6,39,28120.0,1,3,3804.0,2,3,6.0,1,0,1,0,1,False,False,False,False,False,False,0
0,60.0,0,13.0,22796.0,140908.0,2,3,52,9780.0,13,0,9818.0,3,3,17.0,1,0,0,0,1,False,False,False,False,False,False,0
0,43.0,0,12.0,89575.0,233553.0,2,7,32,16930.0,1,4,0.0,0,3,12.0,1,0,0,1,0,False,False,False,False,False,False,0
0,43.0,1,16.0,59379.0,188278.0,1,0,38,17110.0,1,3,0.0,0,0,1.0,1,0,0,0,1,False,False,False,False,False,False,0
1,42.0,3,7.0,40036.0,190348.0,4,8,55,9700.0,1,2,0.0,0,0,7.0,1,0,1,1,0,False,False,False,False,False,False,0
0,51.0,0,11.0,61046.0,153217.67142857143,1,4,12,23520.0,9,2,0.0,0,4,8.0,1,0,0,1,0,False,False,False,False,False,False,0
0,38.0,0,14.0,37999.0,171351.0,4,0,43,6120.0,11,2,37481.0,2,4,1.0,1,0,0,1,0,False,False,False,False,False,False,0
0,33.0,3,13.0,86861.0,253088.0,2,4,5,26030.0,17,0,0.0,0,0,8.0,0,1,0,0,1,False,False,False,False,False,False,0
0,47.0,0,14.0,40777.0,153217.67142857143,4,8,36,10280.0,6,5,20372.0,3,3,1.0,1,0,0,1,0,False,False,False,False,False,False,0
1,43.0,2,9.0,39720.0,0.0,0,8,22,13390.0,9,0,892.0,4,4,1.0,0,1,0,0,1,False,False,False,False,False,False,0
2,42.0,2,12.0,110240.0,278571.0,0,8,46,16720.0,4,4,4925.0,1,3,6.0,1,0,0,1,0,False,False,False,False,False,False,0
0,38.0,3,10.379091353199804,10653.0,0.0,0,0,16,14270.0,4,3,0.0,0,3,1.0,0,1,1,0,1,False,False,False,False,False,False,0
1,42.0,1,9.0,42989.0,182292.0,4,8,12,19970.0,1,2,0.0,0,0,1.0,0,1,1,1,0,False,False,False,False,False,False,0
0,57.0,0,14.0,151637.0,0.0,2,7,21,23690.0,4,1,1839.0,2,3,19.0,0,1,0,1,0,False,False,False,False,False,False,0
0,33.0,2,14.0,28403.0,101889.0,0,8,53,15420.0,1,5,1037.0,3,12,1.0,1,0,0,0,1,False,False,False,False,False,False,0
1,40.0,3,16.0,189555.0,452019.0,3,7,35,22010.0,1,2,0.0,0,1,16.0,1,0,0,1,0,False,False,False,False,False,False,0
0,46.0,0,10.0,60324.26537698413,249798.0,1,2,49,8200.0,10,0,3916.0,1,0,14.0,1,0,0,0,1,False,False,False,False,False,False,0
0,49.0,0,10.0,64884.0,0.0,0,8,33,12890.0,3,5,864.0,3,3,4.0,0,1,0,0,1,False,False,False,False,False,False,0
1,39.0,2,14.0,89362.0,243922.0,1,8,5,11620.0,1,5,0.0,0,5,10.0,1,0,0,1,0,False,False,False,False,False,False,0
1,39.0,1,14.0,60324.26537698413,178545.0,1,8,40,11780.0,6,3,8156.0,2,5,8.0,1,0,0,1,0,False,False,False,False,False,False,0
2,40.0,3,10.379091353199804,60324.26537698413,0.0,4,6,5,16910.0,7,0,0.0,0,0,1.0,1,0,1,0,1,False,False,False,False,False,False,0
1,39.0,2,13.0,31924.0,0.0,4,0,50,11300.0,11,2,3774.0,2,0,7.0,0,1,0,0,1,False,False,False,False,False,False,0
0,55.0,0,13.0,72391.0,254334.0,1,5,24,13740.0,4,2,9119.0,3,2,15.0,1,0,0,0,1,False,False,False,False,False,False,0
0,57.0,0,16.0,7280.0,0.0,1,6,14,36360.0,1,0,15724.0,2,6,9.0,1,0,0,1,0,False,False,False,False,False,False,0
0,55.0,0,13.0,133959.0,396631.0,2,4,31,35750.0,1,2,0.0,0,3,19.0,1,0,0,0,1,False,False,False,False,False,False,0
0,63.0,0,11.0,60719.0,187827.0,1,8,52,14900.0,12,3,0.0,0,3,12.0,0,1,0,0,1,False,False,False,False,False,False,0
0,29.0,1,12.0,22819.0,145084.0,1,2,12,7160.0,1,5,4428.0,2,1,10.0,0,1,0,0,1,False,False,False,False,False,False,0
0,47.0,0,0.0,0.0,0.0,4,6,58,6100.0,1,2,0.0,0,2,1.0,1,0,0,0,1,False,False,False,False,False,False,0
0,51.0,0,12.0,120824.0,0.0,3,1,30,20650.0,1,0,0.0,0,2,21.0,0,1,0,0,1,False,False,False,False,False,False,0
3,44.0,4,0.0,0.0,0.0,4,6,17,1500.0,3,3,2602.0,3,8,9.0,0,1,0,0,1,False,False,False,False,False,False,0
0,54.0,0,16.0,204766.0,521764.0,3,1,34,15910.0,1,0,0.0,0,2,15.0,1,0,0,0,1,False,False,False,False,False,False,0
0,58.0,0,10.0,129230.0,337720.0,1,5,21,23510.0,1,1,9937.0,1,2,1.0,1,0,0,1,0,False,False,False,False,False,False,0
0,40.0,0,12.0,8585.0,0.0,4,6,34,13540.0,7,0,4451.0,2,0,1.0,0,1,0,1,0,False,False,False,False,False,False,0
0,50.0,0,6.0,110311.0,293832.0,2,3,28,13450.0,4,0,0.0,0,2,15.0,1,0,0,0,1,False,False,False,False,False,False,0
0,28.0,4,7.0,3985.0,0.0,0,6,24,4700.0,6,5,13538.0,3,7,3.0,1,0,0,0,1,False,False,False,False,False,False,0
0,51.0,0,12.0,30969.0,181779.0,4,0,40,23650.0,10,1,4674.0,4,3,8.0,1,0,0,1,0,False,False,False,False,False,False,0
1,36.0,3,0.0,0.0,0.0,1,6,8,1500.0,4,0,0.0,0,0,11.0,0,1,1,0,1,False,False,False,False,False,False,0
0,49.0,0,9.0,49610.0,221470.0,1,5,71,13940.0,4,5,0.0,0,0,14.0,1,0,1,0,1,False,False,False,False,False,False,0
0,55.0,0,12.0,154165.0,405227.0,2,3,47,21280.0,1,4,615.0,1,5,17.0,1,0,0,0,1,False,False,False,False,False,False,0
0,32.0,3,19.0,22330.0,153217.67142857143,4,0,37,4700.0,1,5,0.0,0,0,1.0,1,0,0,0,1,False,False,False,False,False,False,0
0,60.0,0,11.0,83639.0,268714.0,3,3,40,35530.0,10,3,3868.0,1,3,17.0,0,1,0,0,1,False,False,False,False,False,False,0
0,39.0,0,12.0,63190.0,212219.0,2,4,31,13810.0,1,5,19618.0,4,1,16.0,1,0,0,0,1,False,False,False,False,False,False,0
0,35.0,1,12.0,117579.0,296271.0,1,4,18,14080.0,7,3,0.0,0,0,11.0,1,0,0,0,1,False,False,False,False,False,False,0
0,39.0,0,12.0,40177.0,120876.0,2,5,27,18170.0,1,5,0.0,0,0,9.0,1,0,0,0,1,False,False,False,False,False,False,0
0,36.0,2,10.379091353199804,94958.0,321534.0,1,5,19,12490.0,1,0,0.0,0,0,1.0,1,0,0,1,0,False,False,False,False,False,False,0
0,38.0,0,12.0,104288.0,0.0,2,3,47,19450.0,4,0,0.0,0,1,18.0,0,1,0,0,1,False,False,False,False,False,False,0
0,36.0,3,0.0,0.0,0.0,1,6,58,5100.0,1,5,0.0,0,3,10.0,1,0,0,1,0,False,False,False,False,False,False,0
0,32.0,3,0.0,0.0,0.0,0,2,55,2530.0,1,3,0.0,0,2,1.0,1,0,1,0,1,False,False,False,False,False,False,0
0,53.0,0,10.0,81900.0,268602.0,1,5,18,16200.0,6,5,8125.0,3,2,12.0,1,0,0,0,1,False,False,False,False,False,False,0
0,47.0,0,12.0,36150.0,174964.0,0,8,16,9810.0,4,5,0.0,0,0,7.0,1,0,1,0,1,False,False,False,False,False,False,0
1,41.0,2,15.0,30984.0,121365.0,4,0,32,9980.0,1,3,0.0,0,1,1.0,1,0,1,0,1,False,False,False,False,False,False,0
0,50.0,0,13.0,124092.0,0.0,1,0,46,14880.0,1,0,1597.0,2,7,10.0,0,1,0,0,1,False,False,False,False,False,False,0
0,57.0,0,13.0,43482.0,0.0,1,5,61,11550.0,9,5,0.0,0,5,14.0,0,1,0,0,1,False,False,False,False,False,False,0
0,54.0,0,13.0,53388.0,194362.0,1,5,32,14630.0,4,5,4957.0,1,2,11.0,1,0,0,0,1,False,False,False,False,False,False,0
0,49.0,0,12.0,55087.0,230249.0,4,8,60,11910.0,13,5,0.0,0,0,1.0,0,1,1,1,0,False,False,False,False,False,False,0
1,41.0,3,15.0,6232.0,0.0,4,6,40,14370.0,1,3,6953.0,1,1,1.0,1,0,0,0,1,False,False,False,False,False,False,0
0,50.0,0,13.0,64489.0,180165.0,1,5,73,12950.0,6,3,0.0,0,4,15.0,1,0,1,0,1,False,False,False,False,False,False,0
0,55.0,0,11.0,98129.0,232845.0,1,4,35,9790.0,4,5,0.0,0,1,7.0,1,0,0,0,1,False,False,False,False,False,False,0
0,46.0,0,5.0,112226.0,317347.0,1,5,44,30630.0,6,1,0.0,0,1,8.183399602385686,1,0,1,1,0,False,False,False,False,False,False,0
0,38.0,0,12.0,107333.0,291184.0,1,8,5,16030.0,1,0,5344.0,3,4,12.0,1,0,0,1,0,False,False,False,False,False,False,0
0,58.0,0,12.0,73283.0,251025.0,1,5,37,24130.0,6,1,3862.0,3,3,1.0,1,0,0,1,0,False,False,False,False,False,False,0
1,36.0,2,13.0,57170.0,189135.0,1,0,34,13520.0,6,5,0.0,0,0,13.0,1,0,1,0,1,False,False,False,False,False,False,0
0,47.0,0,14.0,35021.0,180400.0,1,4,26,9700.0,4,2,0.0,0,0,8.0,1,0,0,0,1,False,False,False,False,False,False,0
0,49.0,0,10.0,82749.0,279333.0,2,4,44,14670.0,6,5,0.0,0,0,21.0,1,0,0,0,1,False,False,False,False,False,False,0
2,42.0,2,13.0,30129.0,111591.0,4,0,67,18950.0,6,5,0.0,0,0,10.0,1,0,0,0,1,False,False,False,False,False,False,0
0,49.0,0,15.0,28567.0,163796.0,4,8,31,23370.0,7,1,0.0,0,0,1.0,1,0,0,1,0,False,False,False,False,False,False,0
0,57.0,0,11.0,73903.0,224303.0,2,5,44,28760.0,6,1,0.0,0,0,12.0,0,1,0,1,0,False,False,False,False,False,False,0
0,49.0,0,8.0,38723.0,168698.0,0,0,14,10270.0,4,2,0.0,0,3,11.0,0,1,0,0,1,False,False,False,False,False,False,0
0,55.0,0,14.0,35263.0,130757.0,4,8,27,18880.0,7,2,0.0,0,0,1.0,1,0,0,1,0,False,False,False,False,False,False,0
0,56.0,0,6.0,82964.0,302661.0,2,7,33,39480.0,1,1,5715.0,2,4,18.0,0,1,0,1,0,False,False,False,False,False,False,0
1,40.0,2,14.0,21733.0,0.0,4,6,30,14070.0,1,0,0.0,0,0,1.0,1,0,1,1,0,False,False,False,False,False,False,0
2,44.0,4,17.0,60324.26537698413,228661.0,4,8,26,6420.0,6,0,3494.0,2,5,1.0,1,0,0,1,0,False,False,False,False,False,False,0
0,53.0,0,9.0,180465.0,506109.0,3,1,32,30920.0,5,5,0.0,0,0,8.183399602385686,1,0,0,0,1,False,False,False,False,False,False,0
0,40.0,0,10.0,99002.0,0.0,1,8,19,23520.0,1,0,4609.0,2,0,1.0,0,1,0,1,0,False,False,False,False,False,False,0
0,54.0,0,10.379091353199804,74330.0,0.0,2,3,51,30440.0,1,0,0.0,0,0,19.0,0,1,0,0,1,False,False,False,False,False,False,0
0,52.0,0,13.0,40709.0,181938.0,2,4,27,1500.0,1,0,0.0,0,0,13.0,1,0,0,0,1,False,False,False,False,False,False,0
0,41.0,2,9.0,59936.0,0.0,1,5,69,5600.0,9,3,7551.0,1,0,8.183399602385686,0,1,1,0,1,False,False,False,False,False,False,0
0,45.0,0,12.0,80358.0,232459.0,4,4,25,6000.0,1,5,0.0,0,2,1.0,1,0,0,0,1,False,False,False,False,False,False,0
0,59.0,0,10.379091353199804,1249.0,116783.0,1,2,28,1500.0,1,3,0.0,0,1,1.0,1,0,0,0,1,False,False,False,False,False,False,0
0,55.0,0,9.0,17206.0,171616.0,0,0,27,7000.0,6,5,25033.0,1,2,8.183399602385686,1,0,0,0,1,False,False,False,False,False,False,0
0,39.0,0,12.0,38924.0,185320.0,4,5,16,9290.0,7,2,1794.0,2,3,8.183399602385686,1,0,0,0,1,False,False,False,False,False,False,0
0,40.0,0,15.0,46393.0,0.0,2,3,27,17340.0,1,0,0.0,0,0,16.0,0,1,0,0,1,False,False,False,False,False,False,0
0,51.0,0,10.379091353199804,11070.0,0.0,0,6,34,6300.0,6,2,0.0,0,1,1.0,1,0,1,1,0,False,False,False,False,False,False,0
0,35.0,0,7.0,74194.0,210282.0,4,8,35,25610.0,4,1,0.0,0,0,1.0,0,1,0,1,0,False,False,False,False,False,False,0
1,42.0,2,11.0,47880.0,208837.0,0,0,33,6290.0,1,5,3224.0,2,2,1.0,0,1,0,0,1,False,False,False,False,False,False,0
0,34.0,0,3.0,48292.0,154000.0,0,8,5,25000.0,4,5,3685.0,3,0,8.183399602385686,0,1,0,0,1,False,False,False,False,False,False,0
0,43.0,0,14.0,24748.0,135512.0,0,0,44,27000.0,10,0,0.0,0,0,5.0,1,0,1,0,1,False,False,False,False,False,False,0
0,45.0,0,5.0,110575.0,340631.0,2,7,36,17060.0,9,4,0.0,0,0,14.0,1,0,0,1,0,False,False,False,False,False,False,0
1,40.0,2,10.0,56335.0,204619.0,1,0,37,14270.0,1,5,0.0,0,0,10.0,1,0,0,0,1,False,False,False,False,False,False,0
0,36.0,3,13.0,61472.0,153217.67142857143,1,0,38,29850.0,1,1,0.0,0,0,10.0,0,1,0,1,0,False,False,False,False,False,False,0
2,36.0,3,12.0,49515.0,209725.0,4,8,47,14490.0,9,0,0.0,0,0,7.0,0,1,0,0,1,False,False,False,False,False,False,0
0,31.0,2,11.0,66592.0,175461.0,1,0,52,19530.0,1,4,0.0,0,0,12.0,1,0,1,0,1,False,False,False,False,False,False,0
0,51.0,0,8.0,102244.0,307424.0,2,4,39,24180.0,6,1,0.0,0,1,15.0,1,0,0,1,0,False,False,False,False,False,False,0
0,30.0,3,0.0,0.0,0.0,4,2,30,10160.0,5,5,0.0,0,6,1.0,0,1,0,0,1,False,False,False,False,False,False,0
0,37.0,0,0.0,0.0,105758.0,4,2,19,20060.0,1,5,0.0,0,0,1.0,1,0,0,0,1,False,False,False,False,False,False,0
0,43.0,0,10.0,75544.0,0.0,1,0,59,15550.0,11,5,0.0,0,0,8.183399602385686,0,1,0,0,1,False,False,False,False,False,False,0
2,42.0,2,11.0,4913.0,0.0,4,2,47,7130.0,1,2,0.0,0,5,1.0,0,1,0,1,0,False,False,False,False,False,False,0
0,55.0,0,12.0,165632.0,413216.0,3,3,11,20280.0,19,5,0.0,0,0,18.0,1,0,0,0,1,False,False,False,False,False,False,0
0,37.0,0,12.0,53840.0,162697.0,4,5,36,10580.0,1,0,2577.0,4,6,1.0,1,0,0,0,1,False,False,False,False,False,False,0
0,53.0,0,11.0,60324.26537698413,0.0,2,7,37,28290.0,1,2,0.0,0,0,15.0,0,1,0,1,0,False,False,False,False,False,False,0
0,53.0,0,10.379091353199804,25931.0,183292.0,3,2,54,22880.0,3,2,0.0,0,0,15.0,1,0,1,0,1,False,False,False,False,False,False,0
0,52.0,0,13.0,35093.0,184784.0,4,0,26,7100.0,1,5,0.0,0,0,8.183399602385686,1,0,1,0,1,False,False,False,False,False,False,0
0,40.0,2,0.0,0.0,96384.0,4,2,58,5500.0,7,5,0.0,0,0,1.0,1,0,1,0,1,False,False,False,False,False,False,0
0,31.0,1,11.0,6068.0,56199.0,0,2,40,10730.0,4,5,0.0,0,0,1.0,1,0,0,0,1,False,False,False,False,False,False,0
1,36.0,2,8.0,88236.0,0.0,1,5,20,13920.0,1,5,4432.0,1,2,13.0,0,1,0,0,1,False,False,False,False,False,False,0
0,40.0,0,9.0,60324.26537698413,262533.0,1,4,42,30630.0,4,0,0.0,0,0,11.0,0,1,0,0,1,False,False,False,False,False,False,0
0,47.0,0,11.0,65136.0,218705.0,1,8,59,12710.0,1,5,5468.0,2,3,15.0,1,0,0,1,0,False,False,False,False,False,False,0
0,50.0,0,11.0,105198.0,310110.0,2,4,60,8860.0,6,2,7792.0,3,3,17.0,1,0,0,0,1,False,False,False,False,False,False,0
0,41.0,0,10.0,98154.0,314175.0,4,5,35,11320.0,4,5,0.0,0,1,4.0,0,1,1,0,1,False,False,False,False,False,False,0
0,60.0,0,12.0,47451.0,0.0,2,3,37,11600.0,4,5,977.0,1,5,18.0,0,1,0,0,1,False,False,False,False,False,False,0
0,60.0,0,11.0,186590.0,501867.0,3,7,31,26160.0,4,1,0.0,0,0,10.0,0,1,0,1,0,False,False,False,False,False,False,0
0,46.0,0,1.0,6554.0,0.0,4,6,25,9120.0,1,2,27883.0,2,0,7.0,0,1,0,0,1,False,False,False,False,False,False,0
0,37.0,0,4.0,32542.0,109803.0,4,0,37,11490.0,1,5,43599.0,2,7,10.0,1,0,0,0,1,False,False,False,False,False,False,0
0,54.0,0,14.0,57361.0,227490.0,4,4,57,30240.0,4,4,0.0,0,4,1.0,1,0,0,1,0,False,False,False,False,False,False,0
0,61.0,0,14.0,24546.0,0.0,4,5,39,11100.0,9,5,5890.0,2,0,8.0,0,1,0,0,1,False,False,False,False,False,False,0
1,42.0,1,11.0,53357.0,209447.0,4,5,18,26810.0,1,1,6517.0,1,8,1.0,1,0,0,1,0,False,False,False,False,False,False,0
0,40.0,1,0.0,0.0,104638.0,1,2,58,7180.0,1,5,1035.0,3,4,12.0,1,0,0,0,1,False,False,False,False,False,False,0
0,47.0,0,10.0,52456.0,234158.0,1,8,63,9830.0,1,2,4215.0,3,3,8.183399602385686,1,0,0,1,0,False,False,False,False,False,False,0
0,37.0,0,10.379091353199804,0.0,76867.0,0,2,33,5200.0,6,5,4327.0,3,0,8.183399602385686,1,0,0,0,1,False,False,False,False,False,False,0
0,38.0,0,10.379091353199804,20148.0,0.0,1,5,50,5300.0,7,3,14850.0,3,10,2.0,0,1,0,0,1,False,False,False,False,False,False,0
0,28.0,1,12.0,12841.0,85755.0,1,2,52,24690.0,6,0,3031.0,2,5,10.0,1,0,0,0,1,False,False,False,False,False,False,0
0,56.0,0,6.0,103503.0,153217.67142857143,2,5,31,40950.0,4,1,0.0,0,0,15.0,0,1,1,1,0,False,False,False,False,False,False,0
0,27.0,4,9.0,34276.0,99323.0,1,0,36,11770.0,9,5,0.0,0,0,1.0,1,0,0,0,1,False,False,False,False,False,False,0
0,33.0,2,13.0,28329.0,0.0,4,8,32,8010.0,1,3,0.0,0,0,11.0,0,1,0,0,1,False,False,False,False,False,False,0
